time,base_time,time_offset,atmos_pressure,qc_atmos_pressure,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,vapor_pressure_mean,qc_vapor_pressure_mean,vapor_pressure_std,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,pwd_err_code,pwd_mean_vis_1min,qc_pwd_mean_vis_1min,pwd_mean_vis_10min,qc_pwd_mean_vis_10min,pwd_pw_code_inst,qc_pwd_pw_code_inst,pwd_pw_code_15min,qc_pwd_pw_code_15min,pwd_pw_code_1hr,qc_pwd_pw_code_1hr,pwd_precip_rate_mean_1min,qc_pwd_precip_rate_mean_1min,pwd_cumul_rain,qc_pwd_cumul_rain,pwd_cumul_snow,qc_pwd_cumul_snow,org_precip_rate_mean,qc_org_precip_rate_mean,tbrg_precip_total,qc_tbrg_precip_total,tbrg_precip_total_corr,qc_tbrg_precip_total_corr,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2023-06-14 12:03:00,2023-06-14,2023-06-14 12:03:00,71.72,0,1.394,0,0.065,97.0,0,0.202,0.655,0,0.003,0.83,0,0.826,0,49.81,0,5.979,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,7.716,0,38.956158,-106.987854,2886.0
2023-06-14 12:04:00,2023-06-14,2023-06-14 12:04:00,71.72,0,1.458,0,0.062,96.8,0,0.251,0.657,0,0.003,0.607,0,0.605,0,43.71,0,3.411,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.727,0,38.956158,-106.987854,2886.0
2023-06-14 12:05:00,2023-06-14,2023-06-14 12:05:00,71.72,0,1.474,0,0.062,96.4,0,0.246,0.655,0,0.003,0.194,0,0.149,0,342.4,0,39.36,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.735,0,38.956158,-106.987854,2886.0
2023-06-14 12:06:00,2023-06-14,2023-06-14 12:06:00,71.72,0,1.49,0,0.06,96.2,0,0.223,0.654,0,0.003,0.61,0,0.605,0,296.3,0,7.208,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.746,0,38.956158,-106.987854,2886.0
2023-06-14 12:07:00,2023-06-14,2023-06-14 12:07:00,71.72,0,1.568,0,0.066,96.1,0,0.196,0.657,0,0.003,0.782,0,0.775,0,294.8,0,7.633,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.757,0,38.956158,-106.987854,2886.0
2023-06-14 12:08:00,2023-06-14,2023-06-14 12:08:00,71.72,0,1.622,0,0.057,96.0,0,0.232,0.659,0,0.003,0.575,0,0.574,0,294.0,0,3.344,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,7.771,0,38.956158,-106.987854,2886.0
2023-06-14 12:09:00,2023-06-14,2023-06-14 12:09:00,71.72,0,1.568,0,0.064,95.5,0,0.228,0.653,0,0.003,0.375,0,0.363,0,329.5,0,14.72,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,7.784,0,38.956158,-106.987854,2886.0
2023-06-14 12:10:00,2023-06-14,2023-06-14 12:10:00,71.72,0,1.529,0,0.058,95.3,0,0.234,0.65,0,0.004,0.234,0,0.232,0,348.7,0,7.429,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,7.796,0,38.956158,-106.987854,2886.0
2023-06-14 12:11:00,2023-06-14,2023-06-14 12:11:00,71.72,0,1.533,0,0.063,95.4,0,0.21,0.651,0,0.003,0.357,0,0.352,0,349.5,0,9.35,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.81,0,38.956158,-106.987854,2886.0
2023-06-14 12:12:00,2023-06-14,2023-06-14 12:12:00,71.72,0,1.593,0,0.06,95.6,0,0.199,0.655,0,0.003,0.425,0,0.424,0,327.8,0,4.13,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,7.824,0,38.956158,-106.987854,2886.0
2023-06-14 12:13:00,2023-06-14,2023-06-14 12:13:00,71.72,0,1.621,0,0.064,95.6,0,0.229,0.656,0,0.003,0.497,0,0.48,0,281.8,0,15.08,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,7.84,0,38.956158,-106.987854,2886.0
2023-06-14 12:14:00,2023-06-14,2023-06-14 12:14:00,71.72,0,1.608,0,0.06,95.3,0,0.239,0.654,0,0.003,0.392,0,0.342,0,322.4,0,28.97,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.853,0,38.956158,-106.987854,2886.0
2023-06-14 12:15:00,2023-06-14,2023-06-14 12:15:00,71.72,0,1.601,0,0.059,95.2,0,0.217,0.653,0,0.003,0.428,0,0.419,0,16.04,0,12.01,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.867,0,38.956158,-106.987854,2886.0
2023-06-14 12:16:00,2023-06-14,2023-06-14 12:16:00,71.73,0,1.614,0,0.058,95.1,0,0.216,0.653,0,0.003,0.368,0,0.361,0,64.7,0,11.4,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.881,0,38.956158,-106.987854,2886.0
2023-06-14 12:17:00,2023-06-14,2023-06-14 12:17:00,71.72,0,1.688,0,0.061,95.2,0,0.225,0.657,0,0.003,0.553,0,0.552,0,64.38,0,4.524,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.895,0,38.956158,-106.987854,2886.0
2023-06-14 12:18:00,2023-06-14,2023-06-14 12:18:00,71.73,0,1.722,0,0.057,95.2,0,0.204,0.658,0,0.003,0.703,0,0.703,0,56.3,0,1.53,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.911,0,38.956158,-106.987854,2886.0
2023-06-14 12:19:00,2023-06-14,2023-06-14 12:19:00,71.73,0,1.783,0,0.069,95.0,0,0.217,0.66,0,0.003,0.72,0,0.715,0,63.43,0,7.087,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.926,0,38.956158,-106.987854,2886.0
2023-06-14 12:20:00,2023-06-14,2023-06-14 12:20:00,71.72,0,1.827,0,0.07,94.8,0,0.267,0.66,0,0.004,0.664,0,0.662,0,86.9,0,4.742,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.942,0,38.956158,-106.987854,2886.0
2023-06-14 12:21:00,2023-06-14,2023-06-14 12:21:00,71.73,0,1.86,0,0.082,94.6,0,0.242,0.661,0,0.004,0.627,0,0.61,0,105.3,0,13.56,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.956,0,38.956158,-106.987854,2886.0
2023-06-14 12:22:00,2023-06-14,2023-06-14 12:22:00,71.73,0,1.915,0,0.066,94.4,0,0.239,0.662,0,0.004,0.602,0,0.595,0,95.4,0,8.81,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.97,0,38.956158,-106.987854,2886.0
2023-06-14 12:23:00,2023-06-14,2023-06-14 12:23:00,71.73,0,1.87,0,0.063,94.0,0,0.249,0.657,0,0.004,0.529,0,0.521,0,65.31,0,10.03,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.981,0,38.956158,-106.987854,2886.0
2023-06-14 12:24:00,2023-06-14,2023-06-14 12:24:00,71.73,0,1.87,0,0.07,93.9,0,0.234,0.656,0,0.004,0.681,0,0.645,0,15.59,0,18.67,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,7.994,0,38.956158,-106.987854,2886.0
2023-06-14 12:25:00,2023-06-14,2023-06-14 12:25:00,71.73,0,1.736,0,0.064,93.6,0,0.228,0.648,0,0.004,0.713,0,0.706,0,307.0,0,8.1,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.01,0,38.956158,-106.987854,2886.0
2023-06-14 12:26:00,2023-06-14,2023-06-14 12:26:00,71.73,0,1.639,0,0.078,94.1,0,0.302,0.647,0,0.004,0.784,0,0.778,0,305.9,0,6.808,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.02,0,38.956158,-106.987854,2886.0
2023-06-14 12:27:00,2023-06-14,2023-06-14 12:27:00,71.73,0,1.567,0,0.057,94.7,0,0.275,0.648,0,0.003,0.738,0,0.735,0,318.7,0,5.059,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.04,0,38.956158,-106.987854,2886.0
2023-06-14 12:28:00,2023-06-14,2023-06-14 12:28:00,71.73,0,1.536,0,0.056,95.4,0,0.291,0.651,0,0.004,1.059,0,1.055,0,331.2,0,5.064,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.05,0,38.956158,-106.987854,2886.0
2023-06-14 12:29:00,2023-06-14,2023-06-14 12:29:00,71.73,0,1.539,0,0.06,95.9,0,0.245,0.655,0,0.003,1.188,0,1.184,0,337.4,0,4.873,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,8.07,0,38.956158,-106.987854,2886.0
2023-06-14 12:30:00,2023-06-14,2023-06-14 12:30:00,71.73,0,1.533,0,0.065,96.2,0,0.243,0.657,0,0.003,0.987,0,0.971,0,342.4,0,10.3,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.08,0,38.956158,-106.987854,2886.0
2023-06-14 12:31:00,2023-06-14,2023-06-14 12:31:00,71.73,0,1.546,0,0.055,96.4,0,0.218,0.658,0,0.003,0.75,0,0.721,0,44.03,0,15.88,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.1,0,38.956158,-106.987854,2886.0
2023-06-14 12:32:00,2023-06-14,2023-06-14 12:32:00,71.73,0,1.621,0,0.067,96.7,0,0.232,0.664,0,0.004,1.097,0,1.095,0,76.16,0,3.14,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.11,0,38.956158,-106.987854,2886.0
2023-06-14 12:33:00,2023-06-14,2023-06-14 12:33:00,71.73,0,1.695,0,0.064,96.9,0,0.243,0.669,0,0.004,0.992,0,0.992,0,76.97,0,1.342,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.13,0,38.956158,-106.987854,2886.0
2023-06-14 12:34:00,2023-06-14,2023-06-14 12:34:00,71.73,0,1.729,0,0.052,96.8,0,0.244,0.67,0,0.003,0.604,0,0.602,0,73.48,0,4.096,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.15,0,38.956158,-106.987854,2886.0
2023-06-14 12:35:00,2023-06-14,2023-06-14 12:35:00,71.73,0,1.698,0,0.055,96.5,0,0.242,0.666,0,0.003,0.291,0,0.233,0,18.73,0,36.08,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.17,0,38.956158,-106.987854,2886.0
2023-06-14 12:36:00,2023-06-14,2023-06-14 12:36:00,71.73,0,1.681,0,0.065,96.4,0,0.22,0.664,0,0.004,0.623,0,0.611,0,309.7,0,11.14,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,8.19,0,38.956158,-106.987854,2886.0
2023-06-14 12:37:00,2023-06-14,2023-06-14 12:37:00,71.73,0,1.784,0,0.075,96.6,0,0.214,0.671,0,0.004,0.725,0,0.72,0,309.4,0,6.514,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.21,0,38.956158,-106.987854,2886.0
2023-06-14 12:38:00,2023-06-14,2023-06-14 12:38:00,71.73,0,1.843,0,0.077,96.6,0,0.217,0.674,0,0.004,0.713,0,0.696,0,334.7,0,12.41,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.23,0,38.956158,-106.987854,2886.0
2023-06-14 12:39:00,2023-06-14,2023-06-14 12:39:00,71.73,0,1.876,0,0.055,96.5,0,0.205,0.674,0,0.003,0.767,0,0.766,0,355.8,0,3.045,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.25,0,38.956158,-106.987854,2886.0
2023-06-14 12:40:00,2023-06-14,2023-06-14 12:40:00,71.73,0,1.869,0,0.058,96.5,0,0.228,0.674,0,0.003,0.893,0,0.889,0,10.76,0,5.326,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.27,0,38.956158,-106.987854,2886.0
2023-06-14 12:41:00,2023-06-14,2023-06-14 12:41:00,71.73,0,1.895,0,0.058,96.5,0,0.232,0.676,0,0.003,0.89,0,0.888,0,3.419,0,3.476,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.29,0,38.956158,-106.987854,2886.0
2023-06-14 12:42:00,2023-06-14,2023-06-14 12:42:00,71.73,0,1.911,0,0.058,96.6,0,0.214,0.677,0,0.003,0.714,0,0.696,0,337.9,0,13.13,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.32,0,38.956158,-106.987854,2886.0
2023-06-14 12:43:00,2023-06-14,2023-06-14 12:43:00,71.73,0,1.938,0,0.057,96.7,0,0.209,0.679,0,0.003,0.804,0,0.792,0,334.7,0,9.94,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.34,0,38.956158,-106.987854,2886.0
2023-06-14 12:44:00,2023-06-14,2023-06-14 12:44:00,71.73,0,2.026,0,0.068,96.8,0,0.193,0.684,0,0.004,0.666,0,0.663,0,2.258,0,5.713,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.37,0,38.956158,-106.987854,2886.0
2023-06-14 12:45:00,2023-06-14,2023-06-14 12:45:00,71.73,0,2.08,0,0.062,96.7,0,0.239,0.686,0,0.003,0.877,0,0.876,0,5.875,0,2.463,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.39,0,38.956158,-106.987854,2886.0
2023-06-14 12:46:00,2023-06-14,2023-06-14 12:46:00,71.73,0,2.147,0,0.068,96.4,0,0.257,0.688,0,0.003,1.038,0,1.038,0,5.427,0,1.444,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.42,0,38.956158,-106.987854,2886.0
2023-06-14 12:47:00,2023-06-14,2023-06-14 12:47:00,71.73,0,2.275,0,0.081,96.1,0,0.237,0.691,0,0.004,0.984,0,0.984,0,1.513,0,2.182,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.44,0,38.956158,-106.987854,2886.0
2023-06-14 12:48:00,2023-06-14,2023-06-14 12:48:00,71.73,0,2.465,0,0.083,95.5,0,0.313,0.696,0,0.004,0.91,0,0.906,0,12.51,0,4.966,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.47,0,38.956158,-106.987854,2886.0
2023-06-14 12:49:00,2023-06-14,2023-06-14 12:49:00,71.73,0,2.547,0,0.061,94.7,0,0.312,0.695,0,0.003,0.807,0,0.801,0,29.04,0,6.702,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,8.49,0,38.956158,-106.987854,2886.0
2023-06-14 12:50:00,2023-06-14,2023-06-14 12:50:00,71.73,0,2.644,0,0.068,94.0,0,0.249,0.694,0,0.004,0.864,0,0.861,0,37.56,0,4.66,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.52,0,38.956158,-106.987854,2886.0
2023-06-14 12:51:00,2023-06-14,2023-06-14 12:51:00,71.73,0,2.676,0,0.059,93.8,0,0.234,0.694,0,0.003,0.856,0,0.854,0,43.34,0,3.667,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.55,0,38.956158,-106.987854,2886.0
2023-06-14 12:52:00,2023-06-14,2023-06-14 12:52:00,71.73,0,2.666,0,0.052,93.9,0,0.27,0.695,0,0.003,1.007,0,1.005,0,42.45,0,3.12,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.58,0,38.956158,-106.987854,2886.0
2023-06-14 12:53:00,2023-06-14,2023-06-14 12:53:00,71.73,0,2.672,0,0.062,94.4,0,0.219,0.699,0,0.004,0.862,0,0.858,0,43.76,0,5.158,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.6,0,38.956158,-106.987854,2886.0
2023-06-14 12:54:00,2023-06-14,2023-06-14 12:54:00,71.73,0,2.747,0,0.06,94.7,0,0.245,0.704,0,0.004,0.486,0,0.454,0,37.79,0,20.82,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.63,0,38.956158,-106.987854,2886.0
2023-06-14 12:55:00,2023-06-14,2023-06-14 12:55:00,71.73,0,2.671,0,0.073,94.6,0,0.232,0.7,0,0.004,0.538,0,0.513,0,356.0,0,17.5,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.65,0,38.956158,-106.987854,2886.0
2023-06-14 12:56:00,2023-06-14,2023-06-14 12:56:00,71.73,0,2.598,0,0.066,94.4,0,0.239,0.695,0,0.004,0.406,0,0.396,0,353.3,0,12.48,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.68,0,38.956158,-106.987854,2886.0
2023-06-14 12:57:00,2023-06-14,2023-06-14 12:57:00,71.73,0,2.591,0,0.054,94.5,0,0.235,0.696,0,0.003,0.354,0,0.346,0,343.1,0,11.87,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.71,0,38.956158,-106.987854,2886.0
2023-06-14 12:58:00,2023-06-14,2023-06-14 12:58:00,71.73,0,2.609,0,0.063,95.0,0,0.265,0.7,0,0.004,0.589,0,0.581,0,308.1,0,9.07,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.74,0,38.956158,-106.987854,2886.0
2023-06-14 12:59:00,2023-06-14,2023-06-14 12:59:00,71.73,0,2.627,0,0.063,95.3,0,0.214,0.703,0,0.004,0.935,0,0.932,0,301.8,0,4.037,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,8.76,0,38.956158,-106.987854,2886.0
2023-06-14 13:00:00,2023-06-14,2023-06-14 13:00:00,71.73,0,2.682,0,0.064,95.8,0,0.245,0.709,0,0.004,1.06,0,1.05,0,311.7,0,7.834,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.79,0,38.956158,-106.987854,2886.0
2023-06-14 13:01:00,2023-06-14,2023-06-14 13:01:00,71.73,0,2.705,0,0.061,95.8,0,0.24,0.71,0,0.004,0.695,0,0.685,0,334.7,0,9.77,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.82,0,38.956158,-106.987854,2886.0
2023-06-14 13:02:00,2023-06-14,2023-06-14 13:02:00,71.73,0,2.763,0,0.062,95.5,0,0.234,0.711,0,0.003,0.588,0,0.567,0,14.66,0,15.26,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.85,0,38.956158,-106.987854,2886.0
2023-06-14 13:03:00,2023-06-14,2023-06-14 13:03:00,71.73,0,2.826,0,0.061,95.3,0,0.208,0.713,0,0.004,0.687,0,0.686,0,27.86,0,3.734,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,8.89,0,38.956158,-106.987854,2886.0
2023-06-14 13:04:00,2023-06-14,2023-06-14 13:04:00,71.73,0,2.9,0,0.06,95.4,0,0.231,0.718,0,0.004,0.973,0,0.969,0,30.03,0,5.363,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.92,0,38.956158,-106.987854,2886.0
2023-06-14 13:05:00,2023-06-14,2023-06-14 13:05:00,71.73,0,2.956,0,0.063,95.6,0,0.234,0.722,0,0.004,0.972,0,0.962,0,41.1,0,8.45,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.96,0,38.956158,-106.987854,2886.0
2023-06-14 13:06:00,2023-06-14,2023-06-14 13:06:00,71.73,0,3.049,0,0.076,95.7,0,0.223,0.727,0,0.005,0.899,0,0.897,0,50.96,0,3.886,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,8.99,0,38.956158,-106.987854,2886.0
2023-06-14 13:07:00,2023-06-14,2023-06-14 13:07:00,71.73,0,3.206,0,0.072,96.2,0,0.282,0.74,0,0.005,0.825,0,0.822,0,53.75,0,4.682,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.03,0,38.956158,-106.987854,2886.0
2023-06-14 13:08:00,2023-06-14,2023-06-14 13:08:00,71.73,0,3.357,0,0.065,96.9,0,0.242,0.753,0,0.005,0.413,0,0.408,0,53.22,0,8.84,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.07,0,38.956158,-106.987854,2886.0
2023-06-14 13:09:00,2023-06-14,2023-06-14 13:09:00,71.73,0,3.494,0,0.064,97.0,0,0.238,0.761,0,0.004,0.232,0,0.166,0,286.1,0,43.35,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.11,0,38.956158,-106.987854,2886.0
2023-06-14 13:10:00,2023-06-14,2023-06-14 13:10:00,71.73,0,3.494,0,0.065,96.7,0,0.377,0.759,0,0.005,0.509,0,0.506,0,298.3,0,5.647,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,9.15,0,38.956158,-106.987854,2886.0
2023-06-14 13:11:00,2023-06-14,2023-06-14 13:11:00,71.73,0,3.459,0,0.066,95.8,0,0.385,0.749,0,0.005,0.959,0,0.959,0,301.6,0,2.545,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.19,0,38.956158,-106.987854,2886.0
2023-06-14 13:12:00,2023-06-14,2023-06-14 13:12:00,71.73,0,3.437,0,0.06,94.8,0,0.313,0.74,0,0.004,1.272,0,1.27,0,306.8,0,3.012,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.23,0,38.956158,-106.987854,2886.0
